343741	0
344569	0
344928	1
345695	0
346187	0
346656	1
346711	1
346760	0
346885	0
346991	0
347466	0
347897	1
347898	0
348102	0
348922	0
349272	0
349289	0
349791	1
350164	1
350257	0
350473	1
350627	1
352528	0
352990	0
354422	1
354433	0
355656	1
356138	1
357610	0
358256	0
358672	0
359376	0
359922	1
359954	0
360159	0
360177	0
360338	1
361262	1
362389	0
362471	1
362656	1
363177	1
364139	1
364380	0
364745	1
364918	1
366017	1
366882	0
366936	1
367331	1
367592	1
368535	1
368781	1
369034	0
369424	0
369705	1
370083	1
370393	1
370495	0
370624	1
370688	1
371031	1
371268	0
371358	1
371366	1
371448	0
372053	0
372136	1
372734	1
372779	1
372995	0
373340	0
373366	1
374390	1
374744	0
375095	0
375542	1
376013	1
376342	0
376614	0
377082	0
377284	1
377640	0
377854	0
378138	0
378380	0
378584	1
379914	1
379957	1
380584	1
381141	0
381150	0
381643	1
381769	1
382150	0
382346	0
382846	0
382933	1
385744	0
386876	1
387211	0
387332	0
387586	1
387662	1
388223	1
388360	1
388504	1
388930	0
389115	0
389358	0
389532	0
390331	0
390737	1
391168	0
391609	1
392114	1
392371	0
393028	1
393572	1
393820	0
394051	1
394088	1
395194	1
395248	0
395595	1
396365	0
396823	0
396895	0
397429	1
397670	0
398177	1
399263	1
400051	1
400386	0
400810	0
400883	1
402404	0
402974	1
403320	0
403515	1
404413	1
404499	1
405449	1
405660	1
405864	1
406455	1
406562	1
406686	0
406947	1
406991	0
407076	1
407660	0
407675	0
407945	0
408076	0
408812	1
408958	0
409521	0
409848	1
410185	1
410538	0
410555	1
410880	1
411440	0
412023	0
413131	0
413319	1
413558	1
413720	1
414021	1
414462	0
414463	1
414738	1
416276	0
417316	0
417965	0
418495	0
419126	0
421097	1
421151	1
422427	1
422914	0
423344	0
423689	1
423744	0
423980	0
424570	0
424827	1
426113	1
426322	0
426331	1
426475	0
426805	0
426868	1
427109	0
427903	1
427995	1
428595	0
428906	1
429051	1
429056	0
430160	1
430634	0
431164	0
431846	1
432040	0
432213	1
432665	1
433280	1
433510	0
433934	0
434060	0
434348	0
435419	1
435615	1
436018	0
436606	1
437175	0
437215	1
437459	0
437502	0
437607	1
437884	1
438714	1
438924	0
439312	1
439693	0
440922	0
440925	0
441885	1
442260	1
442658	1
443408	0
443777	1
443847	0
443900	0
445936	0
446949	1
447191	1
447535	0
447641	1
447644	1
447834	1
448183	0
448191	1
448377	0
448631	0
448945	0
449508	0
451392	0
452483	1
453002	1
454948	0
455578	1
456012	0
456184	1
457412	0
457517	0
458463	1
458684	0
459039	1
459426	1
460170	0
460592	1
461182	1
461481	1
461941	0
462095	0
462434	1
462641	0
462797	1
463099	0
463239	0
463410	1
463720	0
464053	0
464675	1
467562	1
467623	0
467692	1
467717	0
468221	0
468676	0
468917	1
468992	0
470138	1
470396	0
470616	1
470933	1
471130	1
471310	0
471579	1
471671	0
471722	1
471852	0
472527	0
472900	1
472936	1
473403	1
473427	1
473496	1
473915	0
474145	0
474608	1
476031	0
476258	0
476591	1
477059	0
477861	1
477960	0
478373	1
478381	1
478384	1
478514	0
479092	1
479728	1
479864	1
480018	0
480674	0
480926	0
481856	0
482332	0
482560	1
482855	1
482895	1
483761	1
484484	0
485537	1
485966	0
486082	0
486866	1
487193	1
487424	1
487551	0
487877	1
488063	1
488492	1
489339	1
489953	0
490194	0
490354	1
490483	0
491151	0
491739	0
492131	1
492567	0
492920	0
492990	1
493339	1
493834	0
494527	1
496389	1
496993	1
497203	0
497229	1
497450	1
498140	0
498291	1
499396	0
500447	0
500859	0
501174	1
501656	0
501936	1
503513	1
503517	0
504378	0
505072	1
505091	0
505447	0
506777	0
506794	0
507207	1
507294	1
507552	0
508145	1
508264	1
508317	1
508454	1
509054	1
509161	1
509419	0
509672	1
509722	1
511229	0
511858	1
512568	1
512712	1
513186	0
514253	0
514267	0
514754	0
515072	0
515137	0
515471	1
516048	1
516943	1
517111	0
517796	0
518099	1
518205	1
518293	1
518309	1
518640	0
518643	1
519072	1
519096	1
519206	0
519317	0
519649	0
519687	1
520841	1
521053	0
521745	1
521851	1
521935	1
522280	1
522733	0
523258	1
523548	1
524435	1
524469	0
524671	1
524678	1
524680	1
525284	1
525344	1
525397	0
525556	1
526348	1
526723	0
527272	0
527828	1
528257	1
529197	0
529582	1
530036	0
530352	1
530377	0
530445	1
530477	0
530936	1
531033	1
531825	1
532001	0
532118	1
532148	0
533160	1
535061	1
536477	1
536633	0
536988	1
537239	0
537539	0
538263	0
539091	0
539554	0
540557	1
540992	0
541474	1
541498	0
543055	0
543575	0
544124	0
544341	1
544387	0
544415	0
544968	0
544981	0
546258	1
546486	1
547308	0
547522	1
547662	0
548539	1
548994	0
549209	0
549606	1
549613	1
550105	0
551068	1
551287	1
551309	1
551403	0
551610	1
551656	0
551728	1
552018	0
552032	1
552648	0
554067	1
554108	1
554374	1
554550	0
554924	1
555740	1
555969	0
556594	1
557029	0
557577	1
557662	1
558029	1
559116	1
559667	0
559696	0
560836	1
561396	1
561790	1
562593	0
562801	0
563005	1
563044	1
563333	0
563526	0
563798	0
564253	1
564340	0
564381	0
564938	0
565328	1
565336	1
565524	0
565872	1
566277	1
566421	0
567290	0
567554	0
567615	0
568120	1
568394	1
568427	0
568597	1
569190	1
569766	1
569994	1
570062	1
571050	1
571083	1
571660	1
573318	0
573406	0
574134	0
575124	0
575763	0
576288	1
576359	0
577207	0
577954	1
577996	0
579007	1
580931	1
581658	1
582128	1
582704	1
582794	1
583178	0
583614	1
584958	1
584966	1
586240	0
586856	1
587068	0
587325	0
588127	1
588202	0
588243	0
588676	1
589362	1
590418	1
590838	0
591677	1
592208	1
593005	0
593324	0
593371	1
594251	1
594268	1
595224	0
595778	1
596859	1
597023	1
597371	1
597466	1
597901	0
598199	1
598966	1
600664	0
600691	0
600813	1
600904	1
601011	1
601095	0
601829	1
601951	1
602008	0
602278	1
603181	1
604008	1
604156	1
604797	1
605011	0
607542	1
607926	0
607938	0
610021	1
610032	1
610264	0
611027	0
612414	1
612468	1
613789	1
613934	1
614385	0
615033	0
615274	0
615564	1
616404	1
616534	1
617041	0
617075	0
617493	1
618255	0
620625	1
621677	0
622087	1
622524	1
622769	1
622788	0
624041	0
625510	0
626184	0
626229	1
626445	1
626926	0
628411	1
629261	0
629506	0
629800	0
630200	1
630358	1
630847	0
631034	0
631197	1
631281	1
631705	0
631864	1
631925	1
634838	0
635538	1
636413	1
636547	0
636850	1
637217	0
637236	0
638044	1
639069	0
639145	0
640325	1
640931	1
641138	1
641279	1
641296	0
642816	0
643509	0
643518	0
644448	1
644818	0
644824	0
644836	1
645104	1
645230	0
645798	1
646346	0
646753	0
647409	0
648115	1
648491	0
649602	1
649785	1
650730	1
651271	1
651341	0
651813	0
652704	1
653710	0
653895	0
654474	0
656353	1
656365	0
656382	0
657222	0
659035	0
659586	0
659619	0
659746	1
660172	0
660695	0
661506	0
661808	0
661916	0
662334	1
663337	1
663712	1
664355	0
665119	0
665323	1
665648	0
665837	0
665951	0
666248	0
666375	1
666395	0
666428	0
666466	0
666935	0
667051	1
667289	1
667444	0
667691	0
668015	0
669516	0
669569	0
669980	1
670277	1
670886	1
671639	0
671868	0
672882	1
673779	1
673903	0
674456	1
674557	1
674619	0
674792	1
675189	0
675531	1
675931	1
676224	0
678663	1
679818	1
679959	1
681261	0
681590	1
681993	1
682599	1
683940	1
684551	1
684570	1
684998	0
685500	1
686513	1
688499	1
688852	0
689505	1
690268	1
690271	0
690782	0
691106	0
691607	0
692609	1
693542	0
693977	0
694326	1
694713	0
694932	1
696348	0
696539	0
696695	1
697350	1
697815	0
697846	0
698560	0
698748	0
698932	0
700008	1
700910	0
702451	1
702601	0
702958	0
703316	0
703812	1
704180	1
704226	1
704242	0
704270	0
704920	0
705015	1
705094	1
705417	1
705858	0
706316	1
706838	0
706919	1
706966	1
708075	1
709269	1
709401	1
709453	0
709986	0
710082	0
710851	0
711488	0
712818	0
715051	0
715585	1
715928	0
716164	0
716367	1
716842	1
716906	1
717120	0
717449	0
717686	1
717849	0
718135	1
718965	1
719098	0
719626	1
719669	1
720024	1
720919	0
721111	1
721616	0
721784	0
722011	0
722069	1
722102	1
722218	0
722457	0
722885	1
723417	1
723468	0
724233	1
724444	0
724470	1
724730	1
725080	0
725771	1
725879	1
726033	1
726049	1
726307	0
726903	0
727029	1
727117	0
727290	0
727977	1
728787	0
729992	1
730931	1
730991	1
731014	1
731108	0
731718	0
733563	0
733714	1
733932	0
734126	0
734889	1
734942	1
735033	0
735670	1
736026	1
736376	1
736534	1
736837	1
739231	0
739338	0
739735	1
740813	1
740864	0
742460	1
742991	1
743235	1
743423	1
743745	1
744277	0
744484	1
745784	0
746546	1
746668	0
747164	0
747636	0
748793	0
749215	0
749264	0
749496	0
749691	1
749693	0
750021	1
750145	0
750739	1
751331	1
751427	0
751967	1
753046	0
753610	1
754103	0
754678	0
755048	1
755666	0
755907	0
756135	0
757272	0
757492	1
757590	0
758173	1
758372	1
758645	1
759591	0
760366	1
762213	1
762384	0
763031	0
763139	1
763382	1
763434	0
763478	0
764103	0
765626	1
765698	0
765794	0
766223	1
766412	1
766780	0
766896	1
767499	0
768215	0
768268	1
769484	0
769501	1
770489	0
770594	1
770968	1
771405	0
772188	1
772611	1
772999	1
773093	0
774245	0
774285	1
774572	1
774974	0
775667	0
776195	1
776439	1
776827	1
777120	0
779304	0
779441	0
781149	1
781415	1
783006	0
783297	0
783816	1
783881	1
783931	0
784824	1
785023	1
785535	1
786396	1
786645	0
787960	0
788831	1
789040	1
789531	0
789617	1
789767	0
790706	1
791198	0
792014	1
792148	1
792684	1
792687	1
792790	0
793788	0
794349	0
794362	1
794412	0
794439	1
794502	0
794945	1
795502	0
795605	0
795805	1
796460	0
798005	0
798120	1
798509	1
799574	0
799839	1
801152	0
802336	1
802410	1
802656	0
804018	0
804199	1
804503	1
804658	0
805215	0
806172	1
806448	0
806727	1
806756	0
807422	1
807486	0
808126	1
808706	1
808799	0
809287	1
809444	0
809643	1
809664	0
810540	0
810999	0
811117	1
812157	0
812396	0
813283	0
813615	1
814785	1
816028	1
816115	0
816292	1
816390	1
816762	0
817787	0
817888	0
817954	1
817996	1
818613	1
818774	1
819261	1
819278	0
820012	0
820237	0
820602	1
820771	0
820896	0
821011	1
821936	1
821966	1
822145	0
823936	0
824317	1
824713	1
824850	1
826083	1
826098	0
826801	1
827021	1
827084	0
827329	0
827465	0
827733	1
828076	0
828273	0
828595	1
828952	1
830075	1
830989	0
831570	0
831719	1
833261	1
833350	0
833825	1
834027	1
834353	1
835128	1
836231	1
836238	1
836534	0
836725	1
837051	0
838033	1
839152	1
839866	1
842601	1
842971	0
843975	0
844817	1
845120	1
845286	0
845365	0
845583	1
845817	1
846361	0
846423	1
847541	0
847894	0
848139	0
848181	1
848632	1
848763	0
849136	0
